person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28,1,1.0,85071,3,2,12000,4,10.99,0.14,8,676,0,0
23,1,1.0,32430,2,0,4798,3,10.99,0.15,4,626,0,0
24,1,1.0,66853,1,0,7200,5,11.92,0.11,3,658,0,0
43,1,1.0,41708,18,0,8000,5,9.62,0.19,15,720,1,0
31,1,0.0,37447,11,0,4799,1,12.29,0.13,8,677,0,0
31,0,1.0,60910,9,0,12000,3,6.03,0.2,6,618,0,0
30,1,1.0,18754,7,0,2000,3,8.14,0.11,6,682,1,0
24,1,0.0,156665,0,2,15000,3,14.03,0.1,4,533,1,0
24,0,0.0,139080,4,2,24080,1,9.0,0.17,3,631,0,0
30,1,3.0,110077,7,2,18374,4,12.06,0.17,7,621,0,0
24,1,0.0,40772,0,0,1777,1,11.46,0.04,5,581,0,0
22,0,0.0,47267,0,0,4913,2,10.33,0.1,3,584,1,0
27,1,1.0,53829,3,0,4838,4,7.77,0.09,9,679,1,0
40,1,0.0,36865,14,0,8904,2,6.94,0.24,17,605,1,0
23,1,3.0,63004,0,2,5000,2,8.78,0.08,3,608,0,0
26,1,1.0,118664,5,2,1994,0,7.63,0.02,3,627,1,0
22,1,1.0,82832,0,2,16231,5,11.2,0.2,3,613,1,0
31,1,3.0,104443,9,2,8000,2,9.47,0.08,7,669,0,0
24,0,3.0,81320,1,0,12000,1,12.41,0.15,6,596,1,0
40,1,3.0,26633,18,0,1500,2,11.12,0.06,16,672,1,0
31,0,0.0,78950,10,2,4500,2,15.32,0.06,10,571,1,0
26,1,0.0,70724,7,0,5000,4,12.0,0.07,5,539,1,0
26,0,1.0,35810,2,0,1000,1,6.17,0.03,4,636,0,0
28,1,1.0,102553,4,2,6000,5,8.61,0.06,7,661,0,0
25,0,1.0,72896,2,2,1500,2,13.33,0.02,5,631,1,0
32,0,0.0,63176,11,2,20000,2,10.99,0.32,9,669,0,0
26,1,1.0,70408,6,0,6000,4,12.05,0.09,4,671,0,0
24,1,0.0,70729,2,0,15000,2,10.41,0.21,4,651,1,0
25,1,0.0,58701,0,2,4000,2,5.9,0.07,4,576,1,0
26,1,3.0,48787,0,2,14765,4,12.62,0.3,9,604,1,0
24,1,2.0,90640,3,2,12000,4,14.14,0.13,4,569,1,0
24,0,2.0,64024,1,2,7000,4,6.3,0.11,4,652,1,0
23,1,1.0,78900,0,0,7000,1,12.18,0.09,4,545,1,0
32,0,3.0,46688,9,0,10000,2,8.77,0.21,7,600,1,0
32,1,0.0,224619,9,2,10000,2,15.27,0.04,10,555,1,0
21,1,3.0,93233,0,2,24213,1,11.56,0.26,3,592,1,0
24,1,1.0,47063,2,1,12000,3,10.38,0.25,4,526,1,0
25,1,1.0,60834,0,0,7000,1,9.48,0.12,3,680,1,0
24,1,3.0,69314,3,2,9000,1,7.36,0.13,3,632,1,0
24,1,0.0,92908,2,2,4000,0,11.94,0.04,3,667,0,0
32,1,1.0,87679,10,2,6566,5,10.4,0.07,8,601,1,0
31,1,3.0,66979,6,2,6500,4,11.5,0.1,10,521,1,0
38,0,0.0,89777,13,2,7059,3,8.95,0.08,12,695,1,0
25,1,2.0,101643,2,2,20000,0,13.76,0.2,2,662,0,0
29,1,3.0,103343,7,2,18000,1,12.65,0.17,9,565,1,0
47,1,,49018,21,0,3600,1,7.95,0.07,18,727,0,0
30,1,3.0,63402,4,0,7000,4,10.42,0.11,8,583,1,0
22,1,0.0,139056,0,2,20000,5,10.68,0.14,4,618,1,0
25,1,0.0,46839,2,0,6892,1,7.6,0.15,3,551,1,0
23,0,3.0,108820,2,0,5000,0,15.39,0.05,4,495,1,0
24,0,2.0,63511,3,0,8400,3,6.45,0.13,4,691,1,0
23,1,0.0,50436,0,2,6000,1,8.15,0.12,4,692,1,0
29,0,1.0,44134,9,2,4800,3,12.44,0.11,9,663,1,0
28,1,0.0,77789,6,2,3086,1,8.62,0.04,6,655,1,0
24,1,2.0,45615,1,0,10000,1,8.41,0.22,3,649,1,0
34,0,1.0,180924,10,2,6000,5,6.24,0.03,10,703,0,0
31,0,2.0,72748,9,2,18341,1,15.66,0.25,10,728,0,0
30,0,0.0,72923,10,0,7200,4,6.76,0.1,8,592,1,0
24,0,0.0,103172,3,2,9600,0,11.92,0.09,4,591,1,0
25,1,1.0,52733,5,0,8000,3,8.99,0.15,4,631,1,0
27,1,1.0,55672,5,2,6477,0,10.51,0.12,5,684,1,0
26,0,0.0,114988,3,2,6558,0,7.93,0.06,4,607,1,0
23,1,0.0,103154,0,0,10000,0,6.17,0.1,4,641,1,0
42,0,0.0,85035,20,0,12000,4,11.03,0.14,17,678,0,0
23,1,1.0,35494,0,2,10231,3,14.47,0.29,2,588,0,0
23,1,2.0,75164,0,2,13000,4,12.25,0.17,4,695,1,0
24,1,0.0,108590,3,0,12000,5,7.93,0.11,3,563,1,0
30,1,2.0,97550,10,0,10000,3,7.99,0.1,6,515,1,0
30,1,0.0,87344,7,2,6532,1,9.81,0.07,7,663,1,0
28,1,0.0,108832,6,2,12000,1,8.15,0.11,8,548,0,0
29,1,3.0,102105,6,0,5928,3,8.71,0.06,9,684,0,0
29,1,1.0,127046,8,0,24000,3,11.57,0.19,6,615,1,0
25,0,0.0,74253,3,0,5110,2,10.03,0.07,3,619,0,0
24,0,2.0,96551,0,1,25123,0,10.38,0.26,3,620,1,0
28,0,1.0,40689,5,0,7563,0,10.76,0.19,9,715,0,0
29,1,1.0,162898,3,2,11000,3,9.79,0.07,8,704,0,0
27,0,,249925,1,0,22000,0,10.62,0.09,6,653,1,0
23,0,3.0,54877,0,0,11259,0,12.29,0.21,2,516,1,0
28,1,1.0,116090,4,0,15000,1,10.23,0.13,6,641,0,0
31,0,0.0,51503,5,0,8447,2,8.92,0.16,8,578,0,0
30,1,,118180,8,2,16000,5,9.5,0.14,4,626,0,0
25,1,1.0,80568,4,2,4390,1,7.49,0.05,4,684,1,0
33,1,3.0,115133,6,2,4000,0,6.96,0.03,9,637,0,0
24,1,3.0,54390,3,1,17000,4,8.58,0.31,2,639,0,0
35,1,1.0,120910,9,2,3000,5,8.36,0.02,10,560,0,0
30,0,3.0,158840,9,2,7500,0,10.67,0.05,7,670,1,0
29,1,1.0,67418,6,2,23700,5,8.2,0.35,6,585,1,0
27,0,1.0,297898,5,0,18000,1,15.23,0.06,7,692,0,0
27,1,3.0,37105,4,0,4200,3,10.91,0.11,7,523,1,0
23,1,3.0,26785,2,1,6000,3,15.23,0.22,4,657,1,0
33,0,3.0,67217,10,0,3600,5,6.98,0.05,7,690,0,0
33,1,0.0,232536,5,2,5366,5,8.29,0.02,10,562,1,0
27,1,1.0,72949,5,0,12000,4,13.21,0.16,6,694,1,0
24,0,1.0,40032,5,0,4000,5,11.19,0.1,2,575,1,0
40,1,0.0,48879,18,1,13750,2,8.88,0.28,16,635,1,0
24,1,1.0,61226,0,0,14000,3,9.76,0.23,3,654,1,0
28,0,1.0,32119,4,0,6000,0,7.15,0.19,6,596,0,0
39,1,0.0,80515,17,2,5601,2,6.47,0.07,12,617,0,0
23,1,3.0,115126,0,2,10000,0,7.96,0.09,4,577,1,0
24,1,0.0,90694,4,0,12000,0,12.53,0.13,4,592,1,0
26,1,2.0,72987,2,2,5000,0,7.43,0.07,5,622,1,0
27,1,1.0,84938,1,0,5600,5,8.98,0.07,5,657,0,0
33,1,0.0,58822,13,0,3600,3,8.46,0.06,7,623,1,0
36,1,3.0,9595,11,0,912,1,11.06,0.1,12,620,1,0
29,1,2.0,72900,5,0,17000,0,14.12,0.23,9,617,1,0
33,0,2.0,84614,10,0,2469,5,15.16,0.03,11,664,1,0
24,1,1.0,46583,0,0,8000,1,12.76,0.17,4,644,1,0
24,1,1.0,84901,1,2,9766,1,13.55,0.12,3,656,0,0
25,0,0.0,92611,1,2,5000,1,10.07,0.05,3,609,0,0
28,1,2.0,87251,4,2,18000,0,11.88,0.21,8,617,0,0
25,0,0.0,37192,3,2,8000,4,6.55,0.22,3,564,1,0
31,0,3.0,241190,10,2,18806,3,11.67,0.08,9,554,1,0
26,1,2.0,135583,5,2,3302,5,8.57,0.02,7,556,0,0
37,1,3.0,51262,8,0,5000,2,7.43,0.1,11,541,1,0
24,0,0.0,54853,2,0,6000,1,11.01,0.11,3,624,1,0
31,0,3.0,44485,4,0,8000,0,8.83,0.18,8,668,1,0
28,1,1.0,43125,2,0,1800,2,8.23,0.04,5,639,1,0
29,0,1.0,58696,7,2,3249,1,6.77,0.06,7,650,1,0
28,1,1.0,49021,3,0,11548,0,11.9,0.24,8,671,0,0
29,1,3.0,46732,6,0,1000,1,7.99,0.02,9,671,1,0
32,1,1.0,187223,12,2,7478,0,11.29,0.04,6,653,1,0
25,0,0.0,37060,1,0,6500,2,10.89,0.18,4,547,1,0
25,1,0.0,41901,1,0,8238,5,11.98,0.2,4,568,1,0
25,0,0.0,125707,4,2,9677,0,8.13,0.08,2,626,1,0
24,0,1.0,42559,3,0,2000,2,11.71,0.05,3,572,1,0
24,1,3.0,32783,1,0,4764,0,10.99,0.15,5,587,1,0
24,0,1.0,115131,1,0,10000,0,10.87,0.09,4,645,1,0
31,0,1.0,81133,6,2,9388,4,11.01,0.12,10,589,0,0
28,1,3.0,81455,6,0,5000,2,12.22,0.06,9,644,1,0
27,0,3.0,68343,6,0,14000,2,10.94,0.2,7,711,1,0
22,1,1.0,42826,0,2,12149,3,14.14,0.28,4,628,1,0
22,0,0.0,63418,2,2,6000,2,7.88,0.09,4,649,1,0
28,1,1.0,55333,6,0,5000,5,11.24,0.09,4,652,1,0
37,1,3.0,49028,17,0,5000,3,12.19,0.1,12,671,1,0
28,1,3.0,60975,8,0,15000,0,7.25,0.25,9,681,1,0
23,0,0.0,35400,0,0,5000,1,7.14,0.14,3,646,1,0
32,0,3.0,64779,6,0,8996,3,6.63,0.14,6,688,0,0
24,0,2.0,121194,0,2,25000,3,11.43,0.21,4,668,1,0
25,1,0.0,52537,5,0,6000,2,10.85,0.11,4,664,1,0
23,1,2.0,105992,0,0,20000,5,13.4,0.19,4,675,1,0
25,0,1.0,73505,1,0,17000,0,11.71,0.23,2,619,1,0
26,1,1.0,36762,3,0,5356,1,12.33,0.15,4,665,0,0
31,0,3.0,28081,8,1,7000,1,7.35,0.25,9,651,0,0
26,1,3.0,43997,4,2,5300,1,7.53,0.12,4,573,0,0
24,0,0.0,57159,1,1,7000,2,5.87,0.12,4,615,1,0
25,0,3.0,99662,2,0,6000,4,7.88,0.06,3,591,1,0
29,0,1.0,54851,5,0,9000,1,13.11,0.16,7,592,0,0
33,0,1.0,36868,12,0,9000,1,7.49,0.24,9,572,1,0
24,0,3.0,16769,0,0,1272,2,10.94,0.08,3,672,0,0
25,1,1.0,90901,1,2,6764,5,7.74,0.07,4,690,0,0
35,1,3.0,73439,12,0,5097,0,11.88,0.07,10,670,1,0
24,0,3.0,81570,0,0,3000,5,10.02,0.04,3,598,1,0
30,1,1.0,204882,9,0,24780,4,14.27,0.12,7,545,0,0
32,1,3.0,48678,10,0,7000,0,9.68,0.14,10,663,1,0
28,0,0.0,75361,8,0,10411,1,13.25,0.14,10,498,1,0
25,0,0.0,66107,4,2,13850,0,9.23,0.21,3,579,1,0
27,1,1.0,129191,4,2,10932,3,9.39,0.08,6,658,0,0
26,1,1.0,36859,2,0,1520,5,13.46,0.04,5,583,1,0
26,0,3.0,48670,5,0,7200,1,10.51,0.15,5,611,1,0
25,1,2.0,42474,0,0,10000,3,11.8,0.24,4,686,1,0
26,1,1.0,72707,2,2,16000,1,7.89,0.22,4,655,1,0
25,1,0.0,72906,1,0,8000,1,5.69,0.11,2,640,1,0
22,1,1.0,87413,0,0,6370,1,6.77,0.07,2,563,1,0
31,1,0.0,70760,7,0,1583,5,10.05,0.02,10,651,1,0
26,0,1.0,85249,2,2,7000,2,13.86,0.08,4,543,1,0
37,0,3.0,28924,15,0,5263,3,9.96,0.18,12,697,1,0
24,1,2.0,79161,2,0,8000,0,9.06,0.1,3,640,0,0
24,0,3.0,25072,0,1,6132,3,8.29,0.24,3,580,0,0
33,1,3.0,131792,12,2,18388,2,12.24,0.14,9,600,1,0
29,0,1.0,91317,8,0,17000,3,11.26,0.19,6,608,1,0
35,0,3.0,71881,13,2,9000,1,9.96,0.13,12,610,1,0
23,0,3.0,79805,0,0,10018,5,11.78,0.13,4,630,0,0
33,0,3.0,70566,9,0,8000,3,10.99,0.11,7,668,1,0
25,0,0.0,210838,4,2,7839,1,12.45,0.04,4,645,1,0
44,1,2.0,72752,20,0,15000,4,11.01,0.21,14,745,0,0
37,0,0.0,84958,14,2,4899,2,12.16,0.06,15,633,1,0
31,1,3.0,76364,8,2,6000,2,11.8,0.08,8,667,0,0
28,1,3.0,132987,5,2,4781,2,7.99,0.04,9,569,0,0
24,1,2.0,162473,4,2,12763,3,13.61,0.08,4,693,0,0
23,1,3.0,72693,2,2,13200,0,7.94,0.18,4,704,1,0
26,0,3.0,121224,6,2,24000,4,10.99,0.2,4,685,1,0
23,0,1.0,43181,2,0,4800,5,5.42,0.11,3,697,1,0
28,1,1.0,151081,5,2,20000,5,11.03,0.13,6,613,0,0
25,1,2.0,39991,4,0,5000,0,8.08,0.13,6,687,0,0
28,0,3.0,25526,5,0,3945,5,12.19,0.15,6,662,0,0
27,0,0.0,81379,5,0,12000,1,11.27,0.15,7,650,1,0
25,0,0.0,59947,0,2,4800,1,11.07,0.08,5,655,1,0
29,1,2.0,133125,6,2,5000,2,10.01,0.04,9,705,1,0
23,0,3.0,43160,0,0,8000,1,9.65,0.19,3,600,0,0
31,0,0.0,72963,12,0,4750,4,8.47,0.07,7,603,0,0
25,1,2.0,192994,4,2,20000,3,16.96,0.1,3,673,0,0
26,1,3.0,90817,0,0,7000,0,10.23,0.08,4,592,0,0
30,1,2.0,40663,11,0,6000,0,8.88,0.15,8,716,0,0
26,0,0.0,116598,6,2,1500,4,10.39,0.01,3,617,1,0
36,0,1.0,96972,10,2,5000,2,11.11,0.05,10,580,0,0
23,0,2.0,58061,3,0,3500,3,12.69,0.06,3,614,1,0
27,0,1.0,192586,4,2,25000,4,11.01,0.13,9,690,0,0
34,1,1.0,63663,12,0,14000,3,12.04,0.22,12,680,0,0
27,1,0.0,181144,3,0,8000,1,11.97,0.04,7,603,1,0
31,1,1.0,241278,8,2,7800,0,9.63,0.03,6,669,0,0
26,1,1.0,60867,0,2,20000,4,14.75,0.33,4,585,1,0
28,0,2.0,150905,6,2,8000,2,9.88,0.05,8,646,0,0
24,0,0.0,114892,0,2,4000,3,10.94,0.03,4,620,0,0
23,0,0.0,60531,0,2,8997,0,14.24,0.15,5,639,1,0
32,0,3.0,180914,12,1,24000,3,7.11,0.13,8,624,0,0
32,0,1.0,121714,9,0,20000,0,9.88,0.16,8,537,1,0
32,0,3.0,46895,6,0,10970,1,8.2,0.23,9,676,0,0
48,1,3.0,79247,23,0,7632,0,7.3,0.1,20,641,0,0
23,0,0.0,76047,0,2,12000,2,7.29,0.16,4,650,0,0
24,0,2.0,54740,0,0,12000,2,8.28,0.22,3,592,1,0
30,1,3.0,43064,4,0,2000,1,9.7,0.05,8,610,1,0
24,0,1.0,116035,0,2,10000,1,10.17,0.09,3,641,0,0
37,1,0.0,72878,14,0,6000,3,12.69,0.08,11,651,0,0
28,1,2.0,37131,5,0,7613,0,13.48,0.21,8,675,1,0
26,1,3.0,127119,2,2,4917,4,11.31,0.04,4,609,1,0
21,1,3.0,42404,0,0,7000,3,13.48,0.17,3,630,1,0
35,0,2.0,84695,7,0,5000,0,10.27,0.06,8,695,1,0
22,1,3.0,60886,0,0,6940,3,7.43,0.11,4,584,1,0
26,1,1.0,77089,0,2,20000,1,9.67,0.26,3,670,1,0
37,1,,45737,12,0,3537,2,12.71,0.08,10,657,0,0
27,0,1.0,79388,3,0,18000,4,10.15,0.23,5,672,0,0
27,0,0.0,67014,6,0,10000,1,10.27,0.15,5,644,1,0
23,1,3.0,108997,1,0,12000,1,9.17,0.11,3,631,1,0
24,1,2.0,67095,5,0,10000,3,14.36,0.15,3,627,1,0
33,0,2.0,53631,10,0,9256,2,7.56,0.17,7,671,1,0
27,1,1.0,121020,7,2,15000,2,13.88,0.12,5,642,1,0
28,0,1.0,68440,5,2,13000,3,9.98,0.19,5,628,1,0
30,0,3.0,116139,8,2,6000,4,7.55,0.05,8,645,1,0
35,0,1.0,97296,14,2,7754,1,9.82,0.08,7,643,1,0
23,1,3.0,39169,0,0,5000,5,7.55,0.13,5,654,0,0
27,0,1.0,49047,2,0,12000,3,10.23,0.24,5,659,0,0
26,1,0.0,48938,5,0,8000,5,10.91,0.16,5,589,1,0
24,0,3.0,54823,2,2,14589,1,10.16,0.27,4,650,0,0
25,0,1.0,87807,3,2,6000,1,7.32,0.07,4,618,1,0
23,0,2.0,58581,0,2,9910,1,9.5,0.17,4,662,1,0
24,0,2.0,80168,2,1,6670,0,10.32,0.08,3,590,1,0
26,0,1.0,25650,2,0,5539,3,7.42,0.22,6,635,1,0
26,1,0.0,58254,3,2,3000,3,10.77,0.05,4,655,1,0
35,1,3.0,76205,10,0,14000,1,11.16,0.18,11,717,0,0
33,1,2.0,229181,9,2,20326,3,12.94,0.09,10,675,0,0
27,1,1.0,128955,6,0,6000,1,13.88,0.05,5,670,1,0
26,1,3.0,49175,4,0,5000,2,13.83,0.1,3,642,0,0
24,1,0.0,159202,1,2,10000,4,8.76,0.06,4,629,1,0
29,1,0.0,37293,3,0,3000,2,7.32,0.08,8,582,1,0
24,0,3.0,31380,2,0,2032,3,11.94,0.06,3,666,1,0
24,1,2.0,109232,4,0,15000,4,16.0,0.14,4,604,1,0
29,0,2.0,38112,4,2,9918,0,7.9,0.26,6,541,1,0
32,0,1.0,68343,8,2,11507,4,11.01,0.17,9,670,1,0
29,0,0.0,76925,4,0,10000,2,14.71,0.13,7,524,1,0
32,1,0.0,130831,8,2,15000,5,10.05,0.11,9,566,1,0
25,1,1.0,64648,4,2,8000,1,8.25,0.12,2,555,0,0
36,0,0.0,63242,11,0,3000,2,11.14,0.05,8,602,0,0
25,1,2.0,48203,2,0,6412,3,10.53,0.13,3,624,0,0
24,0,3.0,31229,2,0,2025,3,12.45,0.06,3,632,1,0
23,0,2.0,84611,2,2,1087,0,11.01,0.01,3,540,1,0
23,1,3.0,62953,1,2,4134,0,9.57,0.07,3,683,1,0
30,0,0.0,205616,6,0,25000,4,13.01,0.12,7,553,1,0
31,1,1.0,116527,9,2,12000,3,11.52,0.1,6,653,1,0
26,1,3.0,54943,6,0,7000,1,7.48,0.13,4,530,1,0
23,0,3.0,35331,0,0,8492,5,7.84,0.24,3,550,1,0
29,0,,78876,4,2,15000,3,11.37,0.19,8,732,1,0
27,0,3.0,34668,4,0,6000,3,13.53,0.17,6,670,1,0
23,1,3.0,37052,1,0,5000,1,11.81,0.13,3,665,1,0
26,0,0.0,76579,1,0,7997,3,12.5,0.1,3,644,1,0
25,1,3.0,92148,0,0,2753,1,8.91,0.03,6,672,1,0
34,0,2.0,95502,11,0,10761,4,11.83,0.11,9,731,1,0
26,1,1.0,103301,3,0,12000,0,11.01,0.12,3,623,0,0
33,0,3.0,241141,11,2,20000,0,11.48,0.08,10,627,1,0
23,1,0.0,51571,0,0,6017,3,9.75,0.12,4,670,1,0
24,1,1.0,68457,0,0,9000,4,10.5,0.13,3,688,1,0
33,1,,51173,11,0,2000,3,11.53,0.04,10,666,1,0
22,0,2.0,34967,0,0,1141,2,12.78,0.03,4,702,0,0
24,1,3.0,81396,3,0,20000,4,11.29,0.25,2,621,1,0
30,0,1.0,161768,9,2,5463,3,11.09,0.03,5,655,0,0
32,0,1.0,175517,9,2,1976,2,11.86,0.01,6,695,1,0
33,0,,76848,10,2,13334,3,12.58,0.17,9,718,0,0
27,1,1.0,78940,3,0,7694,5,13.37,0.1,5,613,1,0
25,1,0.0,112116,3,2,5338,2,10.11,0.05,4,587,1,0
25,1,1.0,33271,0,0,3000,0,10.78,0.09,3,681,1,0
29,1,1.0,61047,8,2,8000,3,6.29,0.13,8,639,0,0
23,0,0.0,65413,0,2,8572,4,7.87,0.13,3,595,1,0
36,1,3.0,96826,13,0,1928,3,10.91,0.02,10,664,0,0
29,1,3.0,61234,6,0,14454,5,11.01,0.24,5,524,1,0
29,1,0.0,111212,4,2,22147,4,8.11,0.2,7,637,1,0
23,1,2.0,91139,0,2,3000,4,7.51,0.03,3,637,0,0
27,1,1.0,48896,4,1,15000,4,9.1,0.31,5,536,1,0
27,1,1.0,75462,7,2,9600,1,13.8,0.13,7,662,1,0
23,0,2.0,82345,0,0,7500,0,10.48,0.09,3,560,1,0
28,1,2.0,133240,9,2,15000,4,7.9,0.11,6,665,0,0
30,1,0.0,61095,6,0,8300,4,10.46,0.14,7,649,0,0
26,0,3.0,73033,3,2,13500,0,7.49,0.18,3,629,1,0
26,0,3.0,75435,7,2,3000,4,9.81,0.04,7,694,1,0
27,1,3.0,85277,7,0,8000,4,14.56,0.09,8,622,0,0
27,1,0.0,144916,4,0,11040,1,12.59,0.08,7,610,1,0
23,0,1.0,37101,0,0,6000,5,12.32,0.16,4,682,0,0
30,0,1.0,81521,6,2,9214,5,11.28,0.11,8,616,0,0
22,0,1.0,65844,0,0,12000,5,10.19,0.18,3,624,0,0
32,1,0.0,169170,10,2,12000,4,9.25,0.07,8,583,1,0
29,1,2.0,144766,9,2,7000,0,8.46,0.05,10,639,1,0
23,0,0.0,46628,0,0,2410,2,13.61,0.05,4,632,0,0
32,0,2.0,97027,7,2,5000,3,7.61,0.05,14,702,0,0
28,1,3.0,174853,6,2,12000,0,10.8,0.07,7,611,0,0
22,1,0.0,56509,0,0,6264,5,11.97,0.11,4,667,1,0
31,0,0.0,114965,7,2,25000,0,12.36,0.22,7,573,1,0
23,1,0.0,96996,3,0,4000,1,11.13,0.04,5,606,1,0
28,1,0.0,180789,6,2,20000,0,11.46,0.11,8,632,0,0
31,1,,59033,7,2,6000,0,9.84,0.1,9,716,1,0
26,1,3.0,78831,0,0,4200,5,15.2,0.05,4,618,1,0
25,1,2.0,37206,1,0,5000,1,7.92,0.13,4,712,1,0
23,0,0.0,75506,0,2,6442,0,10.44,0.09,3,623,1,0
29,1,0.0,99466,6,2,10000,0,8.61,0.1,6,593,0,0
35,0,,48882,12,0,9600,3,12.34,0.2,8,712,0,0
23,0,3.0,70430,0,2,6455,3,10.24,0.09,3,623,1,0
24,1,0.0,74456,5,2,5777,0,8.88,0.08,3,600,1,0
25,1,0.0,103054,2,2,20810,3,11.62,0.2,3,664,1,0
27,0,0.0,61912,7,0,1800,0,13.19,0.03,6,616,0,0
25,1,0.0,72726,6,2,6966,1,9.51,0.1,3,650,0,0
23,1,0.0,56230,0,0,5758,3,9.09,0.1,4,637,1,0
28,0,1.0,57659,7,0,5000,2,11.67,0.09,5,685,0,0
29,0,1.0,67222,5,0,14000,1,11.51,0.21,6,655,1,0
37,0,3.0,100713,16,0,10292,1,8.74,0.1,9,628,1,0
38,0,3.0,82653,14,0,6944,3,11.44,0.08,10,651,1,0
28,0,2.0,45763,3,0,10000,1,7.75,0.22,7,632,1,0
24,1,2.0,96890,5,2,6000,0,10.12,0.06,3,720,1,0
36,0,3.0,29865,11,2,6200,1,10.68,0.21,16,531,1,0
30,1,3.0,36861,8,0,2800,5,13.04,0.08,7,627,1,0
31,1,1.0,77928,10,2,9000,0,6.53,0.12,5,673,0,0
27,1,0.0,64122,4,0,9000,0,7.73,0.14,6,659,1,0
33,1,0.0,77790,7,2,9703,0,10.87,0.12,12,571,1,0
27,1,0.0,57267,2,2,12328,5,10.42,0.22,6,604,1,0
26,1,0.0,26244,3,0,3968,5,11.97,0.15,3,628,0,0
23,1,1.0,64611,0,0,6403,1,14.4,0.1,4,555,1,0
31,1,0.0,133054,9,0,10000,4,11.38,0.08,6,668,1,0
26,1,1.0,145353,7,2,10000,1,8.41,0.07,5,672,0,0
24,0,0.0,147981,1,0,12000,2,7.78,0.08,3,521,1,0
26,1,3.0,60931,4,2,10000,1,7.88,0.16,2,595,1,0
23,0,2.0,72756,0,2,12000,0,11.19,0.16,3,691,0,0
29,1,3.0,231223,4,2,20000,3,8.87,0.09,10,562,1,0
27,1,3.0,180828,5,0,8000,1,14.65,0.04,6,667,0,0
29,0,,204918,10,2,25000,4,14.15,0.12,5,663,0,0
26,1,0.0,157185,5,2,15000,2,11.51,0.1,7,519,1,0
27,1,3.0,84727,6,2,15000,2,7.27,0.18,8,585,1,0
33,1,0.0,68284,10,2,12000,2,6.59,0.18,6,675,0,0
22,0,0.0,82672,2,2,10000,1,10.97,0.12,2,592,1,0
23,0,3.0,132178,2,2,7500,0,10.0,0.06,4,599,1,0
24,1,1.0,42652,0,2,9587,0,7.63,0.22,3,665,1,0
22,0,3.0,43032,2,2,9000,2,9.09,0.21,4,620,1,0
28,0,3.0,130324,5,2,27400,1,10.99,0.21,8,593,0,0
25,1,3.0,93358,2,0,15000,0,6.88,0.16,4,652,0,0
33,1,2.0,50975,14,0,3430,2,9.97,0.07,9,599,0,0
33,1,0.0,188387,8,2,2351,1,8.79,0.01,13,519,1,0
25,1,1.0,55046,0,0,9050,1,6.73,0.16,4,679,1,0
26,0,0.0,48950,3,0,12000,2,10.0,0.25,4,558,1,0
24,1,0.0,97024,5,0,2173,0,13.15,0.02,4,663,1,0
25,0,2.0,36968,4,1,5000,0,10.7,0.14,4,668,0,0
23,1,1.0,106169,1,2,25000,4,11.77,0.24,4,567,0,0
22,0,2.0,67043,0,0,2500,0,13.22,0.04,4,683,1,0
24,0,3.0,60939,2,0,15000,3,13.62,0.25,4,600,1,0
32,0,0.0,37077,9,0,4200,3,8.55,0.11,8,671,1,0
30,1,1.0,82760,5,2,10000,0,8.61,0.12,7,704,1,0
24,1,3.0,72976,2,0,8400,3,7.58,0.12,3,573,1,0
32,1,2.0,87958,11,2,11373,0,12.88,0.13,8,717,1,0
29,0,3.0,121065,10,2,15000,2,11.17,0.12,10,650,1,0
22,0,1.0,49120,2,2,9922,5,7.75,0.2,4,542,1,0
25,1,1.0,60887,2,0,7500,3,10.81,0.12,3,657,1,0
36,0,1.0,99955,12,2,26026,1,11.01,0.26,10,527,1,0
23,1,0.0,33070,2,0,1604,2,11.12,0.05,3,663,1,0
24,0,1.0,120597,0,2,15000,2,11.75,0.12,3,721,0,0
23,1,1.0,19044,3,0,2141,3,12.27,0.11,4,712,0,0
41,1,1.0,216800,17,2,6000,4,12.56,0.03,15,676,1,0
29,1,1.0,33226,5,0,4150,1,8.6,0.12,8,636,0,0
24,0,1.0,102963,2,0,10000,0,13.81,0.1,3,542,0,0
25,1,2.0,90737,3,2,15000,5,6.99,0.17,3,635,1,0
29,1,2.0,60923,2,2,21870,0,12.1,0.36,9,598,0,0
35,1,3.0,110368,11,0,10000,2,8.63,0.09,9,692,1,0
33,1,3.0,240911,7,2,3000,0,10.4,0.01,9,653,1,0
27,0,1.0,53842,5,2,7000,3,6.89,0.13,7,678,1,0
33,1,0.0,90745,9,0,6000,2,11.78,0.07,12,607,0,0
28,0,1.0,107366,3,2,2825,3,10.74,0.03,8,603,1,0
31,0,3.0,212614,5,2,21094,5,12.36,0.1,8,669,1,0
22,0,0.0,85960,0,0,10000,2,12.11,0.12,2,637,0,0
24,0,0.0,103046,3,2,12000,3,6.77,0.12,3,577,1,0
29,0,0.0,39999,5,0,7370,2,11.75,0.18,5,534,1,0
32,0,0.0,198849,10,2,13518,3,10.31,0.07,9,563,1,0
23,1,1.0,181022,4,2,8200,1,6.67,0.05,3,601,1,0
25,1,0.0,18701,3,0,1124,3,8.48,0.06,6,582,1,0
27,0,1.0,57304,7,0,8000,1,9.92,0.14,5,698,1,0
